Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Cell_type,source_name
SRR8523400,OTHER,302,4641312972,PRJNA498483,SAMN10863730,2165828769,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326155,GSM3589212,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589212,SRP166868,retina,retina
SRR8523401,OTHER,302,4640235436,PRJNA498483,SAMN10863729,2153262574,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326156,GSM3589213,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589213,SRP166868,retina,retina
SRR8523402,OTHER,302,4036517504,PRJNA498483,SAMN10863728,1865799670,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326157,GSM3589214,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589214,SRP166868,retina,retina
SRR8523403,OTHER,302,3267115426,PRJNA498483,SAMN10863727,1513119211,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326158,GSM3589215,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589215,SRP166868,retina,retina
SRR8523404,OTHER,302,3490444426,PRJNA498483,SAMN10863726,1608062433,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326159,GSM3589216,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589216,SRP166868,retina,retina
SRR8523405,OTHER,302,3658516788,PRJNA498483,SAMN10863624,1690080229,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326160,GSM3589217,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589217,SRP166868,retina,retina
SRR8523406,OTHER,302,3495042678,PRJNA498483,SAMN10863684,1606352303,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326161,GSM3589218,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589218,SRP166868,retina,retina
SRR8523407,OTHER,302,3132520066,PRJNA498483,SAMN10863629,1451274825,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326162,GSM3589219,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589219,SRP166868,retina,retina
SRR8523408,OTHER,302,4796644860,PRJNA498483,SAMN10863628,2194668470,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326163,GSM3589220,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589220,SRP166868,retina,retina
SRR8523409,OTHER,302,4363857418,PRJNA498483,SAMN10863627,2027983409,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326164,GSM3589221,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589221,SRP166868,retina,retina
SRR8523410,OTHER,302,4150083094,PRJNA498483,SAMN10863626,1906504933,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326165,GSM3589222,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589222,SRP166868,retina,retina
SRR8523411,OTHER,302,4658920780,PRJNA498483,SAMN10863625,2137016918,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326166,GSM3589223,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589223,SRP166868,retina,retina
SRR8523412,OTHER,302,3191697872,PRJNA498483,SAMN10863683,1484434512,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326167,GSM3589224,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589224,SRP166868,retina,retina
SRR8523413,OTHER,302,4463810962,PRJNA498483,SAMN10863682,2049133322,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326168,GSM3589225,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589225,SRP166868,retina,retina
SRR8523414,OTHER,302,4029695324,PRJNA498483,SAMN10863681,1863522840,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326169,GSM3589226,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589226,SRP166868,retina,retina
SRR8523415,OTHER,302,4107782860,PRJNA498483,SAMN10863680,1898063502,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326170,GSM3589227,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589227,SRP166868,retina,retina
SRR8523416,OTHER,302,3132428862,PRJNA498483,SAMN10863679,1448434585,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326171,GSM3589228,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589228,SRP166868,retina,retina
SRR8523417,OTHER,302,4182469272,PRJNA498483,SAMN10863678,1921704245,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326172,GSM3589229,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589229,SRP166868,retina,retina
SRR8523418,OTHER,302,4825327612,PRJNA498483,SAMN10863677,2222460725,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326173,GSM3589230,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589230,SRP166868,retina,retina
SRR8523419,OTHER,302,4037722786,PRJNA498483,SAMN10863676,1862039440,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326174,GSM3589231,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589231,SRP166868,retina,retina
SRR8523420,OTHER,302,3133440260,PRJNA498483,SAMN10863675,1469662550,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326175,GSM3589232,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589232,SRP166868,retina,retina
SRR8523421,OTHER,302,3257757050,PRJNA498483,SAMN10863674,1514870883,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326176,GSM3589233,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589233,SRP166868,retina,retina
SRR8523422,OTHER,302,3356017280,PRJNA498483,SAMN10863673,1559253942,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326177,GSM3589234,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589234,SRP166868,retina,retina
SRR8523423,OTHER,302,3293587236,PRJNA498483,SAMN10863672,1533687542,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326178,GSM3589235,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589235,SRP166868,retina,retina
SRR8523424,OTHER,302,3979560304,PRJNA498483,SAMN10863669,1843520108,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326179,GSM3589236,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589236,SRP166868,retina,retina
SRR8523425,OTHER,302,3630900398,PRJNA498483,SAMN10863668,1679971024,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326180,GSM3589237,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589237,SRP166868,retina,retina
SRR8523426,OTHER,302,3613731396,PRJNA498483,SAMN10863667,1670321463,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326181,GSM3589238,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589238,SRP166868,retina,retina
SRR8523427,OTHER,302,3921769886,PRJNA498483,SAMN10863666,1807973845,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326182,GSM3589239,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589239,SRP166868,retina,retina
SRR8523428,OTHER,302,3410851722,PRJNA498483,SAMN10863665,1581992869,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326183,GSM3589240,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589240,SRP166868,retina,retina
SRR8523429,OTHER,302,3129274472,PRJNA498483,SAMN10863664,1437599028,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326184,GSM3589241,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589241,SRP166868,retina,retina
SRR8523430,OTHER,302,3539692170,PRJNA498483,SAMN10863663,1629613279,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326185,GSM3589242,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589242,SRP166868,retina,retina
SRR8523431,OTHER,302,3576638548,PRJNA498483,SAMN10863662,1654210777,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326186,GSM3589243,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589243,SRP166868,retina,retina
SRR8523432,OTHER,302,3190346724,PRJNA498483,SAMN10863661,1480565250,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326187,GSM3589244,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589244,SRP166868,retina,retina
SRR8523433,OTHER,302,4340613988,PRJNA498483,SAMN10863660,2001816690,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326188,GSM3589245,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589245,SRP166868,retina,retina
SRR8523434,OTHER,302,736375358,PRJNA498483,SAMN10863659,337948412,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326189,GSM3589246,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589246,SRP166868,retina,retina
SRR8523435,OTHER,302,4271475618,PRJNA498483,SAMN10863658,1975586808,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326190,GSM3589247,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589247,SRP166868,retina,retina
